,case,component,date_range,ensemble,experiment,file_basename,files,grid,sequence_order,stream,variable,year_offset,ctrl_branch_year,has_ocean_bgc
206,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strcory_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strcory_nh.024901-031612.nc,,0,cice.h,strcory_nh,1699,,
207,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strcory_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strcory_sh.024901-031612.nc,,0,cice.h,strcory_sh,1699,,
208,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strength_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strength_nh.024901-031612.nc,,0,cice.h,strength_nh,1699,,
209,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strength_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strength_sh.024901-031612.nc,,0,cice.h,strength_sh,1699,,
210,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strintx_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strintx_nh.024901-031612.nc,,0,cice.h,strintx_nh,1699,,
211,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strintx_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strintx_sh.024901-031612.nc,,0,cice.h,strintx_sh,1699,,
212,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strinty_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strinty_nh.024901-031612.nc,,0,cice.h,strinty_nh,1699,,
213,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strinty_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strinty_sh.024901-031612.nc,,0,cice.h,strinty_sh,1699,,
214,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strocnx_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strocnx_nh.024901-031612.nc,,0,cice.h,strocnx_nh,1699,,
215,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strocnx_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strocnx_sh.024901-031612.nc,,0,cice.h,strocnx_sh,1699,,
216,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strocny_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strocny_nh.024901-031612.nc,,0,cice.h,strocny_nh,1699,,
217,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strocny_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.strocny_sh.024901-031612.nc,,0,cice.h,strocny_sh,1699,,
218,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.transix_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.transix_nh.024901-031612.nc,,0,cice.h,transix_nh,1699,,
219,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.transix_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.transix_sh.024901-031612.nc,,0,cice.h,transix_sh,1699,,
220,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.transiy_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.transiy_nh.024901-031612.nc,,0,cice.h,transiy_nh,1699,,
221,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.transiy_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.transiy_sh.024901-031612.nc,,0,cice.h,transiy_sh,1699,,
222,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.trsig_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.trsig_nh.024901-031612.nc,,0,cice.h,trsig_nh,1699,,
223,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.trsig_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.trsig_sh.024901-031612.nc,,0,cice.h,trsig_sh,1699,,
224,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.uvel_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.uvel_nh.024901-031612.nc,,0,cice.h,uvel_nh,1699,,
225,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.uvel_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.uvel_sh.024901-031612.nc,,0,cice.h,uvel_sh,1699,,
226,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen001_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen001_nh.024901-031612.nc,,0,cice.h,vicen001_nh,1699,,
227,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen001_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen001_sh.024901-031612.nc,,0,cice.h,vicen001_sh,1699,,
228,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen002_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen002_nh.024901-031612.nc,,0,cice.h,vicen002_nh,1699,,
229,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen002_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen002_sh.024901-031612.nc,,0,cice.h,vicen002_sh,1699,,
230,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen003_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen003_nh.024901-031612.nc,,0,cice.h,vicen003_nh,1699,,
231,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen003_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen003_sh.024901-031612.nc,,0,cice.h,vicen003_sh,1699,,
232,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen004_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen004_nh.024901-031612.nc,,0,cice.h,vicen004_nh,1699,,
233,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen004_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen004_sh.024901-031612.nc,,0,cice.h,vicen004_sh,1699,,
234,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen005_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen005_nh.024901-031612.nc,,0,cice.h,vicen005_nh,1699,,
235,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen005_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vicen005_sh.024901-031612.nc,,0,cice.h,vicen005_sh,1699,,
236,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vvel_nh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vvel_nh.024901-031612.nc,,0,cice.h,vvel_nh,1699,,
237,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vvel_sh.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h.vvel_sh.024901-031612.nc,,0,cice.h,vvel_sh,1699,,
238,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.FYarea_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.FYarea_d_nh.02490101-03161231.nc,,0,cice.h1,FYarea_d_nh,1699,,
239,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.FYarea_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.FYarea_d_sh.02490101-03161231.nc,,0,cice.h1,FYarea_d_sh,1699,,
240,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.aice_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.aice_d_nh.02490101-03161231.nc,,0,cice.h1,aice_d_nh,1699,,
241,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.aice_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.aice_d_sh.02490101-03161231.nc,,0,cice.h1,aice_d_sh,1699,,
242,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.aisnap_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.aisnap_d_nh.02490101-03161231.nc,,0,cice.h1,aisnap_d_nh,1699,,
243,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.aisnap_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.aisnap_d_sh.02490101-03161231.nc,,0,cice.h1,aisnap_d_sh,1699,,
244,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.daidtd_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.daidtd_d_nh.02490101-03161231.nc,,0,cice.h1,daidtd_d_nh,1699,,
245,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.daidtd_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.daidtd_d_sh.02490101-03161231.nc,,0,cice.h1,daidtd_d_sh,1699,,
246,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.daidtt_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.daidtt_d_nh.02490101-03161231.nc,,0,cice.h1,daidtt_d_nh,1699,,
247,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.daidtt_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.daidtt_d_sh.02490101-03161231.nc,,0,cice.h1,daidtt_d_sh,1699,,
248,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.dvidtd_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.dvidtd_d_nh.02490101-03161231.nc,,0,cice.h1,dvidtd_d_nh,1699,,
249,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.dvidtd_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.dvidtd_d_sh.02490101-03161231.nc,,0,cice.h1,dvidtd_d_sh,1699,,
250,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.dvidtt_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.dvidtt_d_nh.02490101-03161231.nc,,0,cice.h1,dvidtt_d_nh,1699,,
251,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.dvidtt_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.dvidtt_d_sh.02490101-03161231.nc,,0,cice.h1,dvidtt_d_sh,1699,,
252,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.fswabs_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.fswabs_d_nh.02490101-03161231.nc,,0,cice.h1,fswabs_d_nh,1699,,
253,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.fswabs_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.fswabs_d_sh.02490101-03161231.nc,,0,cice.h1,fswabs_d_sh,1699,,
254,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.fswdn_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.fswdn_d_nh.02490101-03161231.nc,,0,cice.h1,fswdn_d_nh,1699,,
255,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.fswdn_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.fswdn_d_sh.02490101-03161231.nc,,0,cice.h1,fswdn_d_sh,1699,,
256,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hi_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hi_d_nh.02490101-03161231.nc,,0,cice.h1,hi_d_nh,1699,,
257,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hi_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hi_d_sh.02490101-03161231.nc,,0,cice.h1,hi_d_sh,1699,,
258,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hisnap_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hisnap_d_nh.02490101-03161231.nc,,0,cice.h1,hisnap_d_nh,1699,,
259,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hisnap_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hisnap_d_sh.02490101-03161231.nc,,0,cice.h1,hisnap_d_sh,1699,,
260,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hs_d_nh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hs_d_nh.02490101-03161231.nc,,0,cice.h1,hs_d_nh,1699,,
261,g.e11_LENS.GECOIAF.T62_g16.009,ice,"['02490101', '03161231']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hs_d_sh.02490101-03161231.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.cice.h1.hs_d_sh.02490101-03161231.nc,,0,cice.h1,hs_d_sh,1699,,
262,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVS.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVS.024901-031612.nc,POP_gx1v6,0,pop.h,ADVS,1699,,
263,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVS_ISOP.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVS_ISOP.024901-031612.nc,POP_gx1v6,0,pop.h,ADVS_ISOP,1699,,
264,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVS_SUBM.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVS_SUBM.024901-031612.nc,POP_gx1v6,0,pop.h,ADVS_SUBM,1699,,
265,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVT.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVT.024901-031612.nc,POP_gx1v6,0,pop.h,ADVT,1699,,
266,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVT_ISOP.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVT_ISOP.024901-031612.nc,POP_gx1v6,0,pop.h,ADVT_ISOP,1699,,
267,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVT_SUBM.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVT_SUBM.024901-031612.nc,POP_gx1v6,0,pop.h,ADVT_SUBM,1699,,
268,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVU.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVU.024901-031612.nc,POP_gx1v6,0,pop.h,ADVU,1699,,
269,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVV.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ADVV.024901-031612.nc,POP_gx1v6,0,pop.h,ADVV,1699,,
270,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ALK.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ALK.024901-031612.nc,POP_gx1v6,0,pop.h,ALK,1699,,
271,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.AOU.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.AOU.024901-031612.nc,POP_gx1v6,0,pop.h,AOU,1699,,
272,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ATM_ALT_CO2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ATM_ALT_CO2.024901-031612.nc,POP_gx1v6,0,pop.h,ATM_ALT_CO2,1699,,
273,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ATM_CO2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ATM_CO2.024901-031612.nc,POP_gx1v6,0,pop.h,ATM_CO2,1699,,
